Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Netherlands,Export,180400,"Cocoa; butter, fat and oil",2005, World,         911597.14,2.07241e+008,Kg
Malaysia,Export,180400,"Cocoa; butter, fat and oil",2005, World,         309951.41,8.52542e+007,Kg
France,Export,180400,"Cocoa; butter, fat and oil",2005, World,         260932.53,6.38243e+007,Kg
European Union,Export,180400,"Cocoa; butter, fat and oil",2005, World,         250407.02,5.5993e+007,Kg
Cote d'Ivoire,Export,180400,"Cocoa; butter, fat and oil",2005, World,         173166.24,5.89578e+007,Kg
Brazil,Export,180400,"Cocoa; butter, fat and oil",2005, World,         156342.74,3.92001e+007,Kg
Indonesia,Export,180400,"Cocoa; butter, fat and oil",2005, World,         144427.45,4.03878e+007,Kg
United States,Export,180400,"Cocoa; butter, fat and oil",2005, World,          91568.35,2.5463e+007,Kg
United Kingdom,Export,180400,"Cocoa; butter, fat and oil",2005, World,          90877.48,2.66641e+007,Kg
Singapore,Export,180400,"Cocoa; butter, fat and oil",2005, World,          63488.65,1.52843e+007,Kg
China,Export,180400,"Cocoa; butter, fat and oil",2005, World,          54347.96,1.31725e+007,Kg
Ghana,Export,180400,"Cocoa; butter, fat and oil",2005, World,          52381.95,1.45662e+007,Kg
Spain,Export,180400,"Cocoa; butter, fat and oil",2005, World,          45804.12,1.08155e+007,Kg
Germany,Export,180400,"Cocoa; butter, fat and oil",2005, World,          42055.00,9.819e+006,Kg
Turkey,Export,180400,"Cocoa; butter, fat and oil",2005, World,          36056.00,7.84998e+006,Kg
Ecuador,Export,180400,"Cocoa; butter, fat and oil",2005, World,          34067.03,8.90385e+006,Kg
Thailand,Export,180400,"Cocoa; butter, fat and oil",2005, World,          27124.01,7.06e+006,Kg
Peru,Export,180400,"Cocoa; butter, fat and oil",2005, World,          23809.53,5.73926e+006,Kg
Colombia,Export,180400,"Cocoa; butter, fat and oil",2005, World,          14713.33,3.59182e+006,Kg
Mexico,Export,180400,"Cocoa; butter, fat and oil",2005, World,          14383.62,3.15797e+006,Kg
Belgium,Export,180400,"Cocoa; butter, fat and oil",2005, World,          13762.96,3.17932e+006,Kg
Dominican Republic,Export,180400,"Cocoa; butter, fat and oil",2005, World,          11037.28,3.1252e+006,Kg
Austria,Export,180400,"Cocoa; butter, fat and oil",2005, World,          10729.65,2.30102e+006,Kg
Italy,Export,180400,"Cocoa; butter, fat and oil",2005, World,          10248.65,2.41748e+006,Kg
Poland,Export,180400,"Cocoa; butter, fat and oil",2005, World,           8692.31,1.84005e+006,Kg
Estonia,Export,180400,"Cocoa; butter, fat and oil",2005, World,           8157.94,2.16954e+006,Kg
Algeria,Export,180400,"Cocoa; butter, fat and oil",2005, World,           6899.18,1.64e+006,Kg
Canada,Export,180400,"Cocoa; butter, fat and oil",2005, World,           4611.56,1.04592e+006,Kg
